Skene and Echt	Aberdeen	1968	1971	Old RD	238			
Skene and Echt	Aberdeen	1972	2004	Old RD	323		323	
Aberdeenshire	Aberdeenshire	2005	2005	Old RD	323			
Skerries)	Shetland	1787	1854	OPR	7			
Skipness	Argyll	1855	1969	Old RD	531	2	534	
Skipness (Saddell and Skipness)	Argyll	1756	1854	OPR	531			
Skirling	Peebles	1665	1854	OPR	769			
Skirling	Peebles	1855	1967	Old RD	769		803	
Slains	Aberdeen	1707	1854	OPR	239			
Slains	Aberdeen	1855	1967	Old RD	239		316	
Slamannan	Stirling	1855	1971	Old RD	489		479	
Slamannan	Stirling	1972	1997	Old RD	486		479	
Slamannan	Falkirk	1997					479	
Slamannan (formerly St.Lawrence)	Stirling	1681	1854	OPR	489			
Sleat	Inverness	1813	1854	OPR	115			
Sleat	Inverness	1855	1970	Old RD	115		259	
Smailholm	Roxburgh	1648	1854	OPR	805			
Smailholm	Roxburgh	1855	1947	Old RD	805		821	
Small Isles	Inverness	1855	1971	Old RD	116		260	
Small Isles	Inverness	1972	2006	Old RD	260		260	
Highland, Small Isles	Highland Council	2007					260	
Snizort	Inverness	1823	1854	OPR	117			
Snizort	Inverness	1855	1861	Old RD	117		257	
Snizort, North	Inverness	1862	1970	Old RD	117	1	257	
Snizort, South	Inverness	1862	1870	Old RD	117	2	257	
Sorbie	Wigtown	1700	1854	OPR	897			
Sorbie	Wigtown	1855	1966	Old RD	897		875	
Sorn	Ayr	1692	1854	OPR	613			
Sorn	Ayr	1855	1897	Old RD	613		677	
Sorn	Ayr	1898	1968	Old RD	613	1	677	
South Ayrshire	South Ayrshire	2006					686	
South Cowal	Argyll	1970	1971	Old RD	530		531	
South Cowal	Argyll	1972	2006	Old RD	531		531	
Argyll and Bute, South Cowal	Argyll and Bute	2007	2011				531	
South Knapdale	Argyll	1771	1854	OPR	533			
South Knapdale	Argyll	1855	1892	Old RD	533		533	
South Knapdale	Argyll	1893	1969	Old RD	533	1	533	
South Leith	Edinburgh (Midlothian)	1588	1854	OPR	692	2		
South Ronaldshay and Burray	Orkney	1657	1854	OPR	29			
South Ronaldsay and Burray	Orkney	1855	1971	Old RD	29		152	
South Ronaldsay	Orkney	1972	2003	Old RD	29		152	
Orkney Islands	Orkney Islands	2004	2007	Old RD	152			
South Uist	Inverness	1855	1857	Old RD	118		252	
South Uist (South Uist and Benbecula)	Inverness	1839	1854	OPR	118			
Southdean	Roxburgh	1855	1967	Old RD	806		823	
Southdean and Abbotrule	Roxburgh	1696	1854	OPR	806			
Southend	Argyll	1768	1854	OPR	532			
Southend	Argyll	1855	1969	Old RD	532		536	
Southwick	Kirkcudbright	1897	1968	Old RD	861	2	861	
Soutra (Fala and Soutra)	Edinburgh (Midlothian)	1673	1854	OPR	686			
Speymouth	Moray	1855	1967	Old RD	143		280	
Speymouth (formerly Essil and Dipple)	Elgin	1651	1854	OPR	143			
Spott	Haddington (East Lothian)	1683	1854	OPR	720			
Spott	East Lothian	1855	1967	Old RD	720		724	
Springburn	Glasgow	1855	1874	Old RD	622	2	601	624
Springburn	Glasgow	1907	1934	Old RD	644	6	601	624
Springburn	Glasgow	1935	1955	Old RD	644	5	601	624
Springburn	Glasgow	1956	1963	Old RD	644	4	601	624
Sprouston	Roxburgh	1633	1854	OPR	807			
Sprouston	Roxburgh	1855	1967	Old RD	807		821	
Spynie, formerly New Spynie	Moray	1920	1940	Old RD	136		280	
St.Andrew	Edinburgh	1859	1971	Old RD	685	2	734	
St.Andrew	Dundee	1868	1918	Old RD	282	4	350	353
St.Andrew	Dundee	1919	1951	Old RD	282	3	350	353
St.Andrews and St.Leonards (Fife)	Fife	1627	1854	OPR	453			
St.Andrews Burgh	Fife	1855	1855	Old RD	453	1	413	
St.Andrews Landward	Fife	1855	1855	Old RD	453	2	413	
St.Andrews and St.Leonards	Fife	1856	1967	Old RD	453		413	
St.Andrew	Edinburgh	1972	1994	Old RD	734		734	
St.Andrews	Fife	1968	1971	Old RD	453		413	
St.Andrews	Fife	1972	2002	Old RD	413		413	
Fife	Fife	2003	2006	Old RD	413		413	
Fife, St Andrews	Fife	2007					413	
St.Andrew	Edinburgh	1972	1994	Old RD	734		734	
St.Andrews Lhanbryd	Moray	1855	1954	Old RD	142		280	
St.Andrews Lhanbryde	Elgin	1701	1854	OPR	142			
St.Bernard	Edinburgh	1920	1929	Old RD	685	1	734	
St.Boswells	Roxburgh	1855	1967	Old RD	804		820	
St.Boswells (formerly Lessudden)	Roxburgh	1692	1854	OPR	804			
St.Clement	Dundee	1868	1918	Old RD	282	3	350	353
St.Clement	Dundee	1919	1951	Old RD	282	2	350	353
St.Cuthberts	Edinburgh (Midlothian)	1573	1854	OPR	685	2		
St.Cyrus	Kincardine	1696	1854	OPR	267			
St.Cyrus	Kincardine	1855	1967	Old RD	267		343	
St.Fergus	Banff	1688	1854	OPR	166			
St.Fergus	Aberdeen	1855	1892	Old RD	166		313	
St.Fergus	Aberdeen	1893	1967	Old RD	237	c	313	
St.George	Edinburgh	1859	1919	Old RD	685	1	730	
St.Giles	Edinburgh	1855	1971	Old RD	685	4	734	
St.Giles	Edinburgh	1972	1973	Old RD	736		734	
St.Kilda	Inverness	1856	1877	Old RD	111	3	250	
St.Kilda	Inverness	1878	1930	Old RD	111	4	250	
St.Kilda (Harris and St Kilda)	Inverness	1823	1854	OPR	111			
St.Leonards	Fife	1855	1855	Old RD	453	3	413	
St.Machar	Aberdeen	1898	1930	Old RD	168	2	300	
St.Madoes	Perth	1591	1854	OPR	392			
St.Madoes	Perth	1855	1953	Old RD	392		390	
St.Martins	Perth	1686	1854	OPR	393			
St.Martins	Perth	1855	1877	Old RD	393		390	
St.Martins	Perth	1878	1968	Old RD	393	a	390	
St.Mary	Dundee	1868	1918	Old RD	282	2	350	353
St.Mary and St.Peter	Dundee	1919	1951	Old RD	282	1	350	353
St.Michael's (Linlithgow)	West Lothian	1855	1868	Old RD	668	2	703	
St.Monance or Abercrombie	Fife	1628	1854	OPR	454			
St.Monance (or Abercrombie)	Fife	1855	1967	Old RD	454		414	
St.Mungo	Dumfries	1700	1854	OPR	847			
St.Mungo	Dumfries	1855	1968	Old RD	847		837	
St.Nicholas	Aberdeen	1855	1930	Old RD	168	1	300	
St.Ninians	Stirling	1643	1854	OPR	488			
St.Ninians	Stirling	1855	1871	Old RD	488		473	
St.Ninians	Stirling	1872	1969	Old RD	488	1	473	
St.Peter	Dundee	1868	1918	Old RD	282	1	350	353
St.Ola	Orkney	1657	1854	OPR	21			
St.Quivox, etc	Ayr	1735	1854	OPR	612	1		
St.Quivox	Ayr	1891	1895	Old RD	612		680	
St.Quivox	Ayr	1896	1953	Old RD	578	2	680	
St.Quivox and Newton-on-Ayr	Ayr	1855	1890	Old RD	612		680	
St.Rollox	Glasgow	1875	1906	Old RD	644	6	610	624
St.Rollox	Glasgow	1907	1934	Old RD	644	8	610	624
St.Vigeans	Forfar	1669	1854	OPR	319			
St.Vigeans	Angus	1855	1895	Old RD	319		369	
St.Vigeans	Angus	1896	1918	Old RD	272	2	369	
Stair	Ayr	1736	1854	OPR	614			
Stair	Ayr	1855	1968	Old RD	614		680	
Stanley	Perth	1878	1960	Old RD	393	b	390	
Stanley and Kinclaven	Perth	1961	1965	Old RD	393	b	390	
Stennes (Firth and Stennes)	Orkney	1732	1854	OPR	17			
Stenness	Orkney	1896	1969	Old RD	17	2	143	
Stenscholl	Inverness	1855	1970	Old RD	112	2	255	
Stenton	Haddington (East Lothian)	1668	1854	OPR	721			
Stenton	East Lothian	1855	1967	Old RD	721		724	
Stevenston	Ayr	1700	1854	OPR	615			
Stevenston	Ayr	1855	1968	Old RD	625		662	
Stewarton	Ayr	1693	1854	OPR	616			
Stewarton	Ayr	1855	1968	Old RD	616		666	
Stirling	Stirling	1585	1854	OPR	490			
Stirling	Stirling	1855	1971	Old RD	490		473	
Stirling	Stirling	1972	2003	Old RD	473		473	
Stirling	Stirling	2004					473	
Stitchel and Hume	Roxburgh	1640	1854	OPR	808			
Stichell (Stitchel)	Roxburgh	1855	1967	Old RD	808		821	
Stobhill	Edinburgh (Midlothian)			OPR	698	b		
Stobhill	Midlothian	1870	1956	Old RD	698	b	762	
Stobo	Peebles	1671	1854	OPR	770			
Stobo	Peebles	1855	1963	Old RD	770		801	
Stoer	Sutherland	1856	1967	Old RD	44	2	178	
Stonehaven	Kincardine	1935	1971	Old RD	255		342	
Stonehaven	Kincardine	1972	2000	Old RD	342		342	
Stonehaven & East Kincardine	Kincardine	2001	2004	Old RD	342		342	
Aberdeenshire	Aberdeenshire	2005	2006	Old RD	342		342	
Aberdeenshire, Stonehaven and East Kincardine	Aberdeenshire	2007		Old RD	342		342	
Stonehouse	Lanark	1696	1854	OPR	656			
Stonehouse	Lanark	1855	1968	Old RD	656		579	
Stoneyburn	West Lothian	1927	1971	Old RD	673	3	711	
Stoneyburn	West Lothian	1972	1974	Old RD	712		711	
Stoneykirk	Wigtown	1744	1854	OPR	898			
Stoneykirk	Wigtown	1855	1966	Old RD	898		870	
Stornoway	Ross & Cromarty	1762	1854	OPR	88			
Stornoway	Ross & Cromarty	1855	1967	Old RD	88		221	
Stornoway and North Lochs	Ross & Cromarty	1968	1971	Old RD	88		221	
Stornoway	Ross & Cromarty	1972	2002	Old RD	221		221	
Stornoway	Siar	2003	2006	Old RD	221		221	
Eileanan Siar, Stornoway	Siar	2007					221	
Stow	Edinburgh (Midlothian)	1626	1854	OPR	699			
Stow	Midlothian	1855	1968	Old RD	699		810	
Stracathro	Forfar	1709	1854	OPR	320			
Stracathro	Angus	1855	1965	Old RD	320		366	
Strachan	Kincardine	1704	1854	OPR	268			
Strachan	Kincardine	1855	1967	Old RD	268		340	
Strachur (Stralachlan and Strachur)	Argyll	1745	1854	OPR	534			
Strachur	Argyll	1855	1969	Old RD	534	2	530	
Strachur	Argyll	1970	1971	Old RD	534		530	
Strachur	Argyll	1972	2010				530	
Straiton	Ayr	1644	1854	OPR	617			
Straiton	Ayr	1855	1968	Old RD	617		683	
Stralachlan (Stralachlan and Strachur)	Argyll	1745	1854	OPR	534			
Stralachlan, see Strathlachlan	Argyll	1855	1969	Old RD	543	1	530	
Stranraer	Wigtown	1695	1854	OPR	899			
Stranraer	Wigtown	1855	1966	Old RD	899		870	
Stranraer Area	Wigtown	1967	1971	Old RD	899		870	
Stranraer Area	Wigtown	1972	2004	Old RD	870		870	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	870		870	
Dumfries and Galloway, Stranraer	Dumfries and Galloway	2007					870	
Strath	Inverness	1815	1854	OPR	119			
Strath	Inverness	1855	1970	Old RD	119		259	
Strathaven	Lanark	1969	1971	Old RD	656		579	
Strathaven	Lanark	1972	2004	Old RD	579		579	
South Lanarkshire	South Lanarkshire	2005					579	
Strathblane	Stirling	1672	1854	OPR	491			
Strathblane	Stirling	1855	1969	Old RD	491		472	
Strathdon (inc Corgaff)	Aberdeen	1667	1854	OPR	240			
Strathdon	Aberdeen	1855	1971	Old RD	240		325	
Strathdon	Aberdeen	1972	2003	Old RD	325		326	
Strathendrick, formerly Balfron	Stirling	1971	1971	Old RD	472		472	
Strathendrick, formerly Balfron	Stirling	1972	2003	Old RD	472		472	
Stirling	Stirling	2004	2006	Old RD	472		472	
Stirling, Balfron	Stirling	2007					472	
Strathfillan	Perth	1860	1968	Old RD	394	b	387	
Strathfillan (see Killin 361)	Perth			OPR	394	b		
Strathlachan	Argyll	1855	1969	Old RD	534	1	530	
Strathloch	Perth	1882	1968	Old RD	384	2	381	
Strathmartin (Mains and Strathmartin)	Forfar	1635	1854	OPR	307			
Strathmartine	Dundee	1855	1908	Old RD	307	2	350	353
Strathmiglo	Fife	1702	1854	OPR	457			
Strathmiglo	Fife	1855	1901	Old RD	457		418	
Strathmiglo	Fife	1902	1967	Old RD	457	a	418	
Strathoykel	Ross & Cromarty	1868	1872	Old RD	71	2	181	
Strathoykel	Ross & Cromarty	1873	1892	Old RD	71	a2	181	
Strathoykel	Ross & Cromarty	1893	1967	Old RD	71	2	181	
Strathy	Sutherland	1833	1854	OPR	50	2		
Strathy	Sutherland	1856	1971	Old RD	50	2	175	
Strathy	Sutherland	1972	2001	Old RD	175		161	
Strichen	Aberdeen	1672	1854	OPR	241			
Strichen	Aberdeen	1855	1967	Old RD	241		311	
Stromness	Orkney	1695	1854	OPR	30			
Stromness	Orkney	1855	1971	Old RD	30		142	
Stromness	Orkney	1972	2003	Old RD	142		142	
Orkney Islands	Orkney Islands	2004					142	
Stronsay	Orkney	1743	1854	OPR	31			
Stronsay	Orkney	1855	1971	Old RD	31		136	
Stronsay	Orkney	1972	2003	Old RD	136		136	
Orkney Islands	Orkney Islands	2004					136	
Strontian or Sunart (Ardnamuchan)	Argyll	1777	1854	OPR	505			
Sunart or Strontian (Ardnamurchan)	Argyll	1777	1854	OPR	505			
Strontian (or Sunart)	Argyll	1855	1930	Old RD	505	3	521	
Strontian	Argyll	1931	1969	Old RD	505	2	521	
Strontian	Argyll	1970	1971	Old RD	531		521	
Strontian	Argyll	1972	2006	Old RD	521		521	
Highland, Ardnamurchan	Highland	2007		Old RD	521		521	
Swinton	Berwick	1855	1957	Old RD	755		785	
Swinton (Ladykirk & Whitsome)	Berwick	1972	1995	Old RD	786		785	
Swinton and Simprim	Berwick	1697	1854	OPR	755			
Symington	Ayr	1855	1968	Old RD	618		675	
Symington	Lanark	1855	1968	Old RD	657		584	
Symington (Ayr)	Ayr	1642	1854	OPR	618			
Symington (Lanark)	Lanark	1692	1854	OPR	657			
Tain	Ross & Cromarty	1719	1854	OPR	82			
Tain Burgh	Ross & Cromarty	1855	1856	Old RD	82	1	193	
Tain Landward	Ross & Cromarty	1855	1856	Old RD	82	2	193	
Tain	Ross & Cromarty	1857	1971	Old RD	82		193	
Tain	Ross & Cromarty	1972	2006	Old RD	193		193	
Highland, Tain	Highland Council	2007					193	
Tannadice	Forfar	1694	1854	OPR	321			
Tannadice	Angus	1855	1968	Old RD	321		364	
Tarbat	Ross & Cromarty	1801	1854	OPR	83			
Tarbat	Ross & Cromarty	1855	1971	Old RD	83		194	
Tarbat	Ross & Cromarty	1972	2006	Old RD	194		194	
Tarbert	Argyll			OPR	535		534	
Tarbert	Argyll	1856	1969	Old RD	535		534	
Tarbert	Argyll	1970	1971	Old RD	535		534	
Tarbert	Argyll	1972	2006	Old RD	534		534	
Argyll and Bute, Tarbert	Argyll and Bute	2007	2010				534	
Tarbolton	Ayr	1730	1854	OPR	619			
Tarbolton	Ayr	1855	1968	Old RD	619		680	
Tarbrax	Lanark	1925	1968	Old RD	632	3	583	
Tarland	Aberdeen	1855	1967	Old RD	242		330	
Tarland and Migvie	Aberdeen	1764	1854	OPR	242			
Tarradale	Ross & Cromarty	1968	1971	Old RD	85		199	
Tarradale	Ross & Cromarty	1972	2006	Old RD	199		199	
Highland, Tarradale	Highland Council	2007					199	
Tarves	Aberdeen	1695	1854	OPR	243			
Tarves	Aberdeen	1855	1971	Old RD	243		315	
Tarves	Aberdeen	1972	2004	Old RD	315		315	
Aberdeenshire	Aberdeenshire	2005	2005	Old RD	315			
Tayinloan	Argyll	1970	1971	Old RD	536		535	
Tayinloan	Argyll	1972	2006	Old RD	535		535	
Argyll and Bute, Tayinloan	Argyll and Bute	2007					535	
Tayport	Fife	1994	2002	Old RD	410		410	
Fife	Fife	2003	2006	Old RD	410		410	
Fife, Tayport	Fife	2007	2008	Old RD	410			
Tealing	Forfar	1599	1854	OPR	322			
Tealing	Dundee	1855	1971	Old RD	322		350	353
Tealing	Dundee	1972	1984	Old RD	371		350	353
Temple	Edinburgh (Midlothian)	1688	1854	OPR	700			
Temple	Midlothian	1855	1968	Old RD	700		762	
Tenandry	Perth	1857	1859	Old RD	394	b	383	
Tenandry	Perth	1860	1953	Old RD	384	c	383	
Tenandry	Perth			OPR	394	c		
Terregles	Kirkcudbright	1724	1854	OPR	880			
Terregles	Kirkcudbright	1855	1971	Old RD	880		834	
Terregles	Kirkcudbright	1972	1991	Old RD	859		834	
Teviothead	Roxburgh	1824	1854	OPR	809			
Teviothead	Roxburgh	1855	1967	Old RD	809		823	
Thankerton (Covington and Thankerton)	Lanark	1772	1854	OPR	634			
Thornhill	Dumfries	1969	1971	Old RD	851		833	
Thornhill	Dumfries	1972	2004	Old RD	833		833	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	833		833	
Dumfries and Galloway, Thornhill	Dumfries and Galloway	2007					833	
Thornton	Fife	1902	1967	Old RD	457	b	420	
Thurso	Caithness	1647	1854	OPR	41			
Thurso	Caithness	1855	1971	Old RD	41		161	
Thurso	Caithness	1972	2001	Old RD	161		161	
Thurso, Strathy and Mey	Caithness	2002	2006	Old RD	161		161	
Highland, Thurso Strathy and Mey	Highland Council	2007					161	
Tibbermore	Perth	1694	1854	OPR	395			
Tibbermore	Perth	1855	1954	Old RD	395		390	
Tillicoultry	Clackmannan	1639	1854	OPR	468			
Tillicoultry	Clackmannan	1855	1969	Old RD	468		460	
Tingwall (Tingwall, Whiteness and Weisdale)	Shetland	1695	1854	OPR	10			
Tingwall	Shetland	1855	1971	Old RD	10	1	116	
Tingwall	Shetland	1972	2006	Old RD	116		116	
Shetland Islands	Shetland	2007					116	
Tinwald	Dumfries	1789	1854	OPR	849			
Tinwald	Dumfries	1855	1968	Old RD	849		824	
Tobermory	Argyll	1830	1854	OPR	549			
Tobermory	Argyll	1855	1971	Old RD	549		542	
Tobermory	Argyll	1972	2006	Old RD	542		542	
Argyll and Bute, Tobermory	Argyll and Bute	2007					542	
Tomintoul	Banff	1856	1967	Old RD	160	2	298	
Tomintoul	Banff	1968	1971	Old RD	160		298	
Tomintoul	Moray	1972	2002	Old RD	298		295	
Keith and Upper Speyside	Moray	2003	2006	Old RD	295		295	
Moray	Moray	2007					295	
Tongland	Kirkcudbright	1693	1854	OPR	881			
Tongland	Kirkcudbright	1855	1968	Old RD	881		865	
Tongue	Sutherland	1780	1854	OPR	56			
Tongue	Sutherland	1855	1971	Old RD	56		173	
Tongue	Sutherland	1972	2001	Old RD	173		174	
Torosay	Argyll	1855	1969	Old RD	550		542	
Torosay (and Kinlochspelvie)	Argyll	1772	1854	OPR	550			
Torphichen	Linlithgow (West Lothian)	1693	1854	OPR	671			
Torphichen	West Lothian	1855	1895	Old RD	671		705	
Torphichen	West Lothian	1896	1971	Old RD	671	1	705	
Torphichen	West Lothian	1972	1974	Old RD	704		705	
Torphins	Aberdeen	1968	1971	Old RD	244		331	
Torphins	Aberdeen	1972	2001	Old RD	331		330	
Torryburn	Fife	1629	1854	OPR	458			
Torryburn	Fife	1855	1892	Old RD	458		435	
Torryburn	Fife	1893	1967	Old RD	458	a	435	
Torthorwald	Dumfries	1696	1854	OPR	850			
Torthorwald	Dumfries	1855	1968	Old RD	850		834	
Tough	Aberdeen	1706	1854	OPR	244			
Tough	Aberdeen	1855	1965	Old RD	244		326	
Towie	Aberdeen	1751	1854	OPR	245			
Towie	Aberdeen	1855	1967	Old RD	245		326	
Townhead	Glasgow	1935	1955	Old RD	644	6	601	624
Tradeston	Glasgow	1855	1874	Old RD	644	9	601	624
Tradeston	Glasgow	1875	1906	Old RD	644	13	601	624
Tradeston	Glasgow	1935	1955	Old RD	644	16	601	624
Tradeston	Glasgow	1956	1963	Old RD	644	9	601	624
Tranent	Haddington (East Lothian)	1611	1854	OPR	722			
Tranent	East Lothian	1855	1971	Old RD	722		723	
Tranent	East Lothian	1972	2003	Old RD	723		723	
East Lothian	East Lothian	2004	2006	Old RD	723		723	
East Lothian, Tranent	East Lothian	2007					723	
Traquair	Peebles	1694	1854	OPR	771			
Traquair, or Traquhair	Peebles	1855	1967	Old RD	771		801	
Traquhair, or Traquair	Peebles	1855	1967	Old RD	771		801	
Trinity Gask	Perth	1641	1854	OPR	396			
Trinity Gask	Perth	1855	1960	Old RD	396		395	
Troon	Ayr	1870	1971	Old RD	590	2	674	
Troon	Ayr	1972	2005	Old RD	674		674	
South Ayrshire	South Ayrshire	2006					674	
Troqueer	Kirkcudbright	1690	1854	OPR	882			
Troqueer	Kirkcudbright	1855	1971	Old RD	882		834	
Troqueer	Kirkcudbright	1972	1976	Old RD	860		834	
Tulliallan	Perth	1673	1854	OPR	397			
Tulliallan	Fife	1855	1892	Old RD	397		435	
Tulliallan	Fife	1893	1967	Old RD	458	b	435	
Tullich	Aberdeen	1683	1854	OPR	201			
Tulliebole (Fossoway and Tulliebole)	Kinross	1609	1854	OPR	461			
Tullynessle and Forbes	Aberdeen	1855	1967	Old RD	246		326	
Tullynessle, Forbes and Kearn	Aberdeen	1718	1854	OPR	246			
Tundergarth	Dumfries	1791	1854	OPR	851			
Tundergarth	Dumfries	1855	1947	Old RD	851		831	
Turriff	Aberdeen	1696	1854	OPR	247			
Turriff	Aberdeen	1855	1971	Old RD	247		314	
Turriff	Aberdeen	1972	2004	Old RD	314		314	
Aberdeenshire	Aberdeenshire	2005	2006	Old RD	314		314	
Aberdeenshire, Turriff	Aberdeenshire	2007		Old RD	314		314	
Tweedsmuir	Peebles	1644	1854	OPR	772			
Tweedsmuir	Peebles	1855	1967	Old RD	772		803	
Twynholm	Kirkcudbright	1694	1854	OPR	883			
Twynholm	Kirkcudbright	1855	1968	Old RD	883		865	
Tynninghame (Whitekirk and Tynninghame)	Haddington (East Lothian)	1695	1854	OPR	723			
Tynron	Dumfries	1742	1854	OPR	852			
Tynron	Dumfries	1855	1966	Old RD	852		833	
Tyree (Tiree and Coll)	Argyll	1766	1854	OPR	551			
Tiree	Argyll	1855	1969	Old RD	551	1	541	
Tiree	Argyll	1970	1971	Old RD	551		541	
Tiree	Argyll	1972	2006	Old RD	541		541	
Argyll and Bute, Tiree	Argyll and Bute	2007					541	
Tyrie	Aberdeen	1710	1854	OPR	248			
Tyrie	Aberdeen	1855	1967	Old RD	248		311	
Udny	Aberdeen	1744	1854	OPR	249			
Udny	Aberdeen	1855	1869	Old RD	249		315	
Udny	Aberdeen	1870	1967	Old RD	249	a	315	
Uig (Lewis)	Ross & Cromarty	1824	1854	OPR	89			
Uig (Lewis)	Ross & Cromarty	1855	1971	Old RD	89		223	
Uig (Lewis)	Ross & Cromarty	1972	2006	Old RD	89		223	
Eileanan Siar, Uig	Com Nan Eilean Siar	2007	2007	Old RD	223			
Uig (Skye)	Inverness	1971	1971	Old RD	117		255	
Uig (Skye)	Inverness	1972	2006	Old RD	117		255	
Ulva	Argyll	1899	1969	Old RD	544	1	542	
Unst	Shetland	1776	1854	OPR	11			
Unst	Shetland	1855	1971	Old RD	11		100	
Unst	Shetland	1972	2006	Old RD	100		100	
Shetland Islands	Shetland	2007					100	
Uphall (formerly Strathbrock)	Linlithgow (West Lothian)	1598	1854	OPR	672			
Uphall	West Lothian	1855	1971	Old RD	672		708	
Uphall	West Lothian	1972	2002	Old RD	708		775	
West Lothian	West Lothian	2003	2006	Old RD	775		775	
West Lothian, Uphall	West Lothian	2007					775	
Urquhart	Moray	1855	1889	Old RD	144		280	
Urquhart	Inverness	1855	1970	Old RD	107	1	240	
Urquhart	Moray	1890	1966	Old RD	144	1	280	
Urquhart (Elgin)	Elgin	1647	1854	OPR	144			
Urquhart and Glenmoriston	Inverness	1739	1854	OPR	107			
Urquhart and Logie Wester	Ross & Cromarty	1715	1854	OPR	84			
Urquhart and Logie Wester	Ross & Cromarty	1855	1967	Old RD	84		196	
Urr	Kirkcudbright	1769	1854	OPR	884			
Urr	Kirkcudbright	1855	1968	Old RD	884		864	
Urray	Ross & Cromarty	1756	1854	OPR	85			
Urray	Ross & Cromarty	1855	1967	Old RD	85		199	
Vale of Leven	Dumbarton	1969	1971	Old RD	503		503	
Vale of Leven	Dumbarton	1972	2005	Old RD	503		503	
West Dunbartonshire	West Dunbartonshire	2006	2006	Old RD	503		503	
West Dunbartonshire, Alexandria	West Dunbartonshire	2007	2011	Old RD	503		505	
Walkerburn	Peebles	1890	1967	Old RD	762	2	801	
Walls (Walls, Sandness, Papa Stour, Foula)	Shetland	1771	1854	OPR	12			
Walls	Shetland	1855	1971	Old RD	12	1	113	
Walls	Orkney	1859	1971	Old RD	32	1	150	
Walls	Shetland	1972	2006	Old RD	113		113	
Shetland Islands	Shetland	2007	2008	Old RD	113		113	
Walls (Walls and Flotta) (Orkney)	Orkney	1707	1854	OPR	32			
Walls and Flotta	Orkney	1855	1858	Old RD	32		150	
Walston	Lanark	1679	1854	OPR	658			
Walston	Lanark	1855	1968	Old RD	658		584	
Wamphray	Dumfries	1709	1854	OPR	853	a		
Wamphrey	Dumfries	1855	1856	Old RD	853		836	
Wamphrey	Dumfries	1857	1968	Old RD	853	a	836	
Wandell and Lamington	Lanark	1645	1854	OPR	659			
Wandell and Lamington	Lanark	1855	1968	Old RD	659		584	
Wanlockhead	Dumfries	1857	1968	Old RD	853	b	831	
Wanlockhead	Dumfries	1969	1971	Old RD	853		831	
Wanlockhead	Dumfries	1972	1997	Old RD	832		831	
Wanlockhead (see Sanquhar 848)	Dumfries			OPR	853	b		
Waternish	Inverness	1883	1970	Old RD	110	2	256	
Waterside	Ayr	1898	1958	Old RD	586	2	684	
Watten	Caithness	1714	1854	OPR	42			
Watten	Caithness	1855	1967	Old RD	42		163	
Weem	Perth	1692	1854	OPR	398			
Weem	Perth	1855	1961	Old RD	398		385	
Weisdale (Tingwall, Whiteness and Weisdale)	Shetland	1727	1854	OPR	10			
Wemyss	Fife	1660	1854	OPR	459			
Wemyss	Fife	1855	1873	Old RD	459		424	
Wemyss	Fife	1874	1971	Old RD	459	1	424	
Wemyss	Fife	1972	1979	Old RD	425		424	
West Calder	Edinburgh (Midlothian)	1645	1854	OPR	701			
West Calder	Midlothian	1855	1971	Old RD	701		771	
West Calder	Midlothian/Wlothian	1972	1980	Old RD	771		771	
West Calder	Lothian Reg/Wlothian	1980	2002	Old RD	771		771	
West Lothian	West Lothian	2003	2006	Old RD	771		771	
West Lothian, West Calder	West Lothian	2007					771	
West Carse	Perth	1959	1968	Old RD	366		390	
West Dunbartonshire	West Dunbartonshire	2006		Old RD	505		505	
West Fife	Fife	1994	2002	Old RD	435		435	
Fife	Fife	2003	2006	Old RD	435		435	
West Kilbride	Ayr	1691	1854	OPR	620			
West Kilbride	Ayr	1855	1971	Old RD	620		661	
West Kilbride	Ayr	1972	2004	Old RD	661		661	
North Ayrshire	North Ayrshire	2005	2005	Old RD	661			
West Lothian	West Lothian	2003		Old RD	771		771	
West Linton	Peebles	1656	1854	OPR	773			
West Linton	Peebles	1855	1892	Old RD	773		800	
West Linton	Peebles	1893	1967	Old RD	773	a	800	
West Linton	Peebles	1968	1971	Old RD	773		800	
West Linton	Peebles	1972	2006	Old RD	800		800	
Scottish Borders, West Linton	Scottish Borders	2007					800	
West Lothian	West Lothian	2003					770-	777
Westerkirk	Dumfries	1693	1854	OPR	854			
Westerkirk	Dumfries	1855	1968	Old RD	854		838	
Western Ardnamurchan	Argyll	1970	1971	Old RD	537		520	
Western Ardnamurchan	Highland	1972	2006	Old RD	520		520	
Westray	Orkney	1860	1971	Old RD	33	1	132	
Westray	Orkney	1972	2003	Old RD	132		132	
Orkney Islands	Orkney Islands	2004					132	
Westray (Westray and Papa Westray)	Orkney	1733	1854	OPR	33			
Westray and Papa Westray	Orkney	1855	1859	Old RD	33		132	
Westruther	Berwick	1855	1971	Old RD	756		791	
Westruther	Berwick	1972	1976	Old RD	789		791	
Westruther	Berwick	1657	1854	OPR	756			
Whalsay and Skerries)	Shetland	1787	1854	OPR	7			
Whalsay and Skerries	Shetland	1855	1892	Old RD	7	3	109	
Whalsay	Shetland	1893	1971	Old RD	7	3	109	
Whalsay	Shetland	1972	2006	Old RD	109		109	
Shetland Islands	Shetland	2007					109	
